"emp_no","dept_no","first_name","last_name","title_name"
451878,"d006","Kshitij","Hasenauer","Engineer"
451884,"d007","Slavian","Kropatsch","Staff"
451890,"d004","Elrique","Godskesen","Senior Engineer"
451896,"d009","Nevio","Pauthner","Senior Staff"
451907,"d007","Jayesh","Taubenfeld","Senior Staff"
451908,"d002","Xinglin","Polajnar","Senior Staff"
451920,"d005","Shigeichiro","Luck","Assistant Engineer"
451921,"d004","Jayesh","Radhakrishnan","Senior Engineer"
451922,"d003","Chinho","Spinelli","Senior Staff"
451925,"d002","Marc","Yetto","Senior Staff"
451933,"d006","Jungsoon","Papadias","Technique Leader"
451940,"d004","Tomoyuki","Litecky","Engineer"
451948,"d009","Luise","Socorro","Senior Staff"
451952,"d001","Ortrud","Spelt","Senior Staff"
451957,"d008","Kenroku","Emden","Staff"
451958,"d003","Tomofumi","Hofmeyr","Staff"
451964,"d003","Shaibal","Suomi","Senior Staff"
451969,"d005","Alejandro","Puppo","Engineer"
451970,"d003","Jeanna","Chandrasekhar","Senior Staff"
451973,"d005","Tru","Ulupinar","Technique Leader"
451977,"d009","Jacopo","Ellozy","Assistant Engineer"
451979,"d005","Hairong","Caine","Senior Engineer"
451991,"d004","Vishv","Parveen","Engineer"
451992,"d005","Yuriy","Hagimont","Engineer"
451993,"d006","Hiroyasu","Hiroyama","Senior Engineer"
452001,"d007","Akeno","Malabarba","Senior Staff"
452013,"d009","Susanne","Merel","Senior Staff"
452017,"d004","Abdelwaheb","Krider","Engineer"
452021,"d007","Karoline","Kobuchi","Senior Staff"
452024,"d002","Jaideep","Haldar","Senior Staff"
452029,"d009","Genki","Narwekar","Senior Staff"
452035,"d004","Idoia","Ghelli","Senior Engineer"
452045,"d001","Narain","Rissanen","Senior Staff"
452050,"d005","Matt","Pluym","Assistant Engineer"
452053,"d001","Itzchak","Marsiglia","Staff"
452058,"d009","Hugh","Gaughan","Senior Staff"
452060,"d007","Aamer","Perko","Staff"
452061,"d009","Ramya","Tramer","Senior Staff"
452065,"d001","Odinaldo","Billingsley","Senior Staff"
452069,"d006","Nahum","Hiyoshi","Engineer"
452070,"d005","Claudi","Bottner","Engineer"
452075,"d004","Phuoc","Wallrath","Engineer"
452077,"d009","Stevo","Zumaque","Senior Staff"
452078,"d007","Hugh","Tramer","Staff"
452079,"d007","Anneli","Avouris","Senior Staff"
452081,"d005","Yefim","Radwan","Engineer"
452083,"d002","Mechthild","Feinberg","Staff"
452086,"d008","Tsutomu","Otillio","Senior Engineer"
452093,"d005","Fun","Menhoudj","Engineer"
452096,"d007","Jahangir","Foong","Staff"
452099,"d004","Gian","Improta","Engineer"
452109,"d007","IEEE","Ghalwash","Senior Staff"
452113,"d004","Sanjeeva","Greenaway","Technique Leader"
452115,"d005","Barun","Sessa","Engineer"
452118,"d007","Guangming","Matzov","Staff"
452119,"d007","Dayanand","Kuhnemann","Senior Staff"
452141,"d001","Herbert","Slaats","Staff"
452148,"d007","Dipankar","Choobineh","Senior Staff"
452149,"d006","Steen","Chinin","Technique Leader"
452158,"d005","Sugwoo","Sullins","Assistant Engineer"
452162,"d008","Girolamo","Vecchi","Senior Staff"
452163,"d005","Tesuro","Koprowski","Engineer"
452165,"d007","Jayson","Guenter","Senior Staff"
452168,"d007","Girolamo","Esteva","Staff"
452177,"d009","Chaosheng","Bernatsky","Senior Staff"
452178,"d004","Niteen","Vieth","Senior Engineer"
452186,"d008","Doowon","Marrevee","Senior Staff"
452187,"d005","Tooru","Vilarrasa","Engineer"
452193,"d009","Stabislas","Kamber","Engineer"
452199,"d009","Mostafa","Thibadeau","Senior Staff"
452201,"d005","Guenter","Piveteau","Senior Engineer"
452204,"d005","Aria","Penz","Engineer"
452207,"d002","Pranay","Marrevee","Senior Staff"
452210,"d005","Waiman","Kavanagh","Engineer"
452214,"d005","Yifei","Neimat","Senior Engineer"
452215,"d005","Arun","Macedo","Engineer"
452216,"d007","Pranav","Heemskerk","Staff"
452220,"d004","Ingemar","Schahn","Engineer"
452221,"d001","Xinyu","Hainaut","Senior Staff"
452230,"d001","Kaijung","Farrel","Senior Staff"
452231,"d001","Mohd","Genther","Senior Staff"
452232,"d007","Baziley","Masada","Staff"
452235,"d008","Mabhin","Serot","Senior Staff"
452239,"d005","Stevo","Vendrig","Engineer"
452245,"d004","Jaroslava","Bratsberg","Engineer"
452248,"d004","Howell","Halloran","Senior Engineer"
452254,"d003","Marco","Kowalchuk","Staff"
452255,"d009","Dmitri","Zwicker","Senior Engineer"
452256,"d002","Kazuhira","Zolotykh","Senior Staff"
452260,"d004","Ebru","Zyda","Senior Engineer"
452261,"d005","Khedija","Prenel","Engineer"
452263,"d005","Jaewon","Braccini","Engineer"
452265,"d005","Hisao","Nastansky","Engineer"
452267,"d004","Udaiprakash","Melichar","Engineer"
452270,"d002","Hatem","Maliniak","Senior Staff"
452275,"d007","Sachar","Penttonen","Senior Staff"
452281,"d002","Soenke","Burnard","Senior Staff"
452286,"d009","Vojin","Lichtman","Senior Staff"
452296,"d008","Yucai","Stemann","Engineer"
452302,"d005","Toong","Maliniak","Engineer"
452303,"d004","Basem","Suri","Engineer"
452312,"d007","Kaijung","Portugali","Staff"
452315,"d004","Gio","Peral","Senior Engineer"
452319,"d005","Yagil","Petereit","Engineer"
452324,"d007","Mokhtar","Wielonsky","Senior Staff"
452326,"d005","Sugwoo","Fontet","Senior Staff"
452327,"d006","Shan","Carrera","Senior Engineer"
452332,"d007","Shir","Leonhardt","Senior Staff"
452336,"d009","Oguz","Buescher","Senior Staff"
452342,"d009","Premal","Crooks","Engineer"
452346,"d005","Denny","Zielinski","Engineer"
452350,"d004","Heping","Erbe","Engineer"
452354,"d005","Becky","Luan","Engineer"
452367,"d005","Martina","Georgakopoulos","Engineer"
452382,"d003","Bokyung","Rahier","Senior Staff"
452388,"d007","Ung","Maraist","Staff"
452389,"d005","Yishai","Shackell","Engineer"
452393,"d004","Hisao","Openshaw","Engineer"
452399,"d005","Ugo","Furudate","Senior Engineer"
452405,"d004","Shawna","Ulupinar","Engineer"
452406,"d005","George","Chartres","Engineer"
452407,"d005","Hirochika","Nations","Senior Engineer"
452409,"d001","Jaihie","Szmurlo","Senior Staff"
452412,"d005","Kazuhide","Murtha","Engineer"
452413,"d008","Erez","Ozeki","Senior Staff"
452418,"d007","Jeong","Bale","Senior Staff"
452423,"d004","Stevo","Etalle","Engineer"
452426,"d005","Claudi","Onuegbe","Engineer"
452431,"d004","Hidekazu","Janocha","Assistant Engineer"
452436,"d004","Shahab","Businaro","Engineer"
452444,"d004","Fatemeh","Uludag","Assistant Engineer"
452446,"d004","Shan","Ozeki","Engineer"
452451,"d005","Duro","Matzen","Assistant Engineer"
452459,"d005","Janalee","Pagter","Engineer"
452461,"d005","Suvo","Heijenga","Engineer"
452462,"d005","Demos","Esposito","Engineer"
452467,"d004","Erzsebet","Keohane","Assistant Engineer"
452472,"d005","Sreenivas","Zaiane","Engineer"
452479,"d005","Karlis","Reinhard","Engineer"
452481,"d007","Kazunori","Kavanagh","Senior Staff"
452482,"d007","Atreyi","Taneja","Staff"
452484,"d005","Tonny","Staudhammer","Engineer"
452492,"d005","Shichao","Speer","Senior Engineer"
452493,"d005","Feiyu","Besancenot","Assistant Engineer"
452499,"d005","DAIDA","Kitai","Senior Engineer"
452511,"d006","Radhia","DeMori","Engineer"
452512,"d008","Jeong","Domenig","Senior Staff"
452513,"d004","Yonghong","Petersohn","Senior Engineer"
452519,"d005","Chinho","Ramalingam","Engineer"
452521,"d005","Richard","Rossi","Assistant Engineer"
452526,"d008","Giap","Ranon","Staff"
452527,"d008","Adamantios","Nourani","Senior Staff"
452529,"d007","Shigehito","Foong","Senior Staff"
452535,"d004","Xiping","Pouyioutas","Engineer"
452541,"d007","Morris","Strandh","Senior Staff"
452550,"d005","Thanasis","Perez","Technique Leader"
452551,"d008","Shahid","Crelier","Staff"
452554,"d001","Kolar","Feldhoffer","Staff"
452556,"d001","Rance","Parveen","Senior Staff"
452565,"d001","Shan","Kuszyk","Senior Staff"
452568,"d004","Kotesh","Mitzlaff","Engineer"
452569,"d002","Perla","Oxman","Senior Staff"
452573,"d007","Phule","Szmurlo","Senior Staff"
452574,"d009","Abdelaziz","Kampfer","Engineer"
452576,"d008","Abdelkader","Chvatal","Senior Staff"
452579,"d007","Zhanqiu","Azulay","Staff"
452584,"d005","Hiroyasu","Prampolini","Engineer"
452585,"d004","Shawna","Perry","Senior Staff"
452595,"d005","Paraskevi","Kadhim","Engineer"
452608,"d005","Aimee","Yeung","Engineer"
452610,"d005","Ayonca","Krohm","Engineer"
452613,"d004","Jaewoo","Stellhorn","Engineer"
452616,"d004","Nathan","Escriba","Engineer"
452617,"d009","Somnath","Casley","Staff"
452620,"d004","Ramachenga","Ranft","Engineer"
452624,"d005","Moheb","Granlund","Engineer"
452626,"d004","Adas","Ertl","Senior Engineer"
452629,"d001","Holgard","Rouquie","Senior Staff"
452630,"d004","Girolamo","Stenning","Engineer"
452632,"d005","Lunjin","Vasanthakumar","Senior Engineer"
452634,"d008","Seongbae","Iacovou","Senior Staff"
452639,"d001","Terresa","Domenig","Senior Staff"
452642,"d004","Takahiro","Schiettecatte","Engineer"
452645,"d006","Quingbo","Ghalwash","Assistant Engineer"
452647,"d004","Masasuke","Demian","Engineer"
452648,"d001","Xiahua","Shokrollahi","Staff"
452656,"d005","Fusako","Navazio","Engineer"
452666,"d001","Danai","Percebois","Senior Staff"
452670,"d007","Kousuke","Kenevan","Senior Staff"
452674,"d001","Tiina","Glowinski","Staff"
452675,"d002","Leszek","Lemarechal","Senior Staff"
452681,"d005","Shiv","Mitzlaff","Engineer"
452682,"d004","Shounak","Wixon","Assistant Engineer"
452684,"d004","Berto","Luks","Engineer"
452687,"d007","Moss","Wissmann","Senior Staff"
452688,"d009","Richard","Basagni","Engineer"
452690,"d007","Maia","Hempstead","Senior Staff"
452691,"d006","Magy","Renear","Senior Engineer"
452697,"d001","Munehiko","Morris","Staff"
452700,"d004","Aral","Minakawa","Technique Leader"
452702,"d005","Kankanahalli","Riexinger","Engineer"
452705,"d004","Takanari","Wursthorn","Engineer"
452714,"d007","Saniya","Ohori","Senior Staff"
452715,"d008","Taegyun","Marshall","Engineer"
452723,"d004","Etsuo","Ambroszkiewicz","Technique Leader"
452726,"d007","Yannis","Colorni","Staff"
452727,"d004","Yakkov","Nannarelli","Engineer"
452739,"d005","Yinghua","Thombley","Engineer"
452741,"d005","Apostol","Warwick","Assistant Engineer"
452744,"d008","Huican","Nitta","Technique Leader"
452745,"d009","Naftali","Chinin","Senior Staff"
452747,"d005","Moti","Yurov","Senior Engineer"
452751,"d007","JiYoung","Erie","Senior Staff"
452759,"d007","Kazuhide","Uehara","Senior Staff"
452761,"d007","Vishwani","Hellwagner","Staff"
452763,"d003","Lillian","Perry","Senior Staff"
452767,"d005","Augustine","Majewski","Assistant Engineer"
452769,"d005","Domenick","Huhdanpaa","Senior Engineer"
452777,"d005","Rance","Chiola","Engineer"
452779,"d004","Berto","Verhaegen","Senior Engineer"
452781,"d005","Uriel","Sgarro","Technique Leader"
452783,"d009","Prodip","Skrikant","Staff"
452785,"d005","Honglan","Cusworth","Engineer"
452787,"d004","Ramzi","Samarati","Senior Engineer"
452791,"d007","Adel","Ratnakar","Senior Staff"
452792,"d009","Dmitry","Bade","Senior Staff"
452796,"d007","Xinan","Flexer","Senior Staff"
452797,"d002","Gritta","Badache","Senior Staff"
452798,"d004","Bezalel","Tsukune","Engineer"
452799,"d002","Akhilish","Otillio","Staff"
452800,"d001","Florina","Cromarty","Senior Staff"
452809,"d005","Tzvetan","Picel","Engineer"
452818,"d003","Hatem","Bala","Senior Staff"
452828,"d007","Kolar","Remmele","Senior Staff"
452829,"d006","Pohua","Businaro","Senior Engineer"
452836,"d006","Magy","Kawashimo","Senior Engineer"
452837,"d005","Muzhong","Garnham","Assistant Engineer"
452846,"d008","Phule","Dengi","Staff"
452851,"d004","Khatoun","Bouloucos","Engineer"
452858,"d005","Tiina","Bage","Technique Leader"
452869,"d005","Abdulla","Klassen","Engineer"
452876,"d004","Mokhtar","Farris","Engineer"
452877,"d004","Florina","Plump","Engineer"
452885,"d005","Guadalupe","Eickenmeyer","Engineer"
452891,"d008","Abdelaziz","Bennet","Senior Staff"
452898,"d005","Dante","Kulisch","Engineer"
452906,"d004","Phillip","Krzyzanowski","Engineer"
452912,"d004","Xiaoqiang","Rahimi","Engineer"
452925,"d005","Shim","Reeken","Engineer"
452926,"d002","Jaihie","Chepyzhov","Staff"
452928,"d007","Etsuo","Bondorf","Senior Staff"
452931,"d004","Willard","Muhling","Senior Engineer"
452940,"d005","Bernt","Kandlur","Senior Engineer"
452941,"d007","Rosita","Rodiger","Senior Staff"
452953,"d004","Ashish","Botman","Assistant Engineer"
452958,"d005","Ult","Prampolini","Engineer"
452959,"d001","DeForest","Waleschkowski","Senior Staff"
452965,"d006","Lucian","Bamford","Engineer"
452966,"d003","Gro","Baaz","Senior Staff"
452967,"d004","Tuval","Rissanen","Engineer"
452971,"d007","Kshitij","Ratzlaff","Senior Staff"
452975,"d004","Mari","Honglei","Senior Engineer"
452976,"d003","Nadjib","Picht","Senior Staff"
452983,"d007","Leen","Thimonier","Senior Staff"
452988,"d009","Henk","Picaronny","Senior Staff"
452997,"d001","Jayson","Kilgour","Senior Staff"
453003,"d004","Xiaoheng","Attimonelli","Engineer"
453005,"d006","Hitofumi","Khalid","Engineer"
453007,"d004","Duro","Beidas","Engineer"
453014,"d005","Josyula","Zeidenstein","Senior Engineer"
453017,"d006","Makato","Etalle","Engineer"
453019,"d005","Gregory","Eiron","Engineer"
453023,"d002","Bedir","Markovitch","Senior Staff"
453025,"d003","Junichi","Laurillard","Senior Staff"
453026,"d005","Oscar","Welham","Engineer"
453033,"d004","Mong","Erdmenger","Senior Engineer"
453034,"d006","Basil","Velasco","Senior Engineer"
453039,"d007","Yoshimitsu","Seuren","Senior Staff"
453041,"d004","Hugo","Servi","Engineer"
453043,"d004","Oscal","Ressouche","Senior Engineer"
453047,"d007","Fox","Wossner","Staff"
453050,"d002","Arif","Ranai","Staff"
453059,"d006","Chriss","Broder","Assistant Engineer"
453069,"d002","Bowen","Marzano","Senior Staff"
453074,"d005","Anyuan","Weiland","Assistant Engineer"
453076,"d005","Gunilla","Azuma","Engineer"
453081,"d006","Seongbin","Penn","Engineer"
453082,"d004","Etsuo","Perna","Engineer"
453084,"d004","Serap","Soicher","Senior Engineer"
453088,"d004","Lijia","Gien","Engineer"
453095,"d004","Minghong","Hopewell","Engineer"
453100,"d005","Srinidhi","Serna","Engineer"
453104,"d005","Honglan","Pokrovskii","Engineer"
453106,"d005","Hilari","Isaak","Engineer"
453108,"d008","Padma","Sevcikova","Senior Staff"
453113,"d005","Achilleas","Jakobus","Engineer"
453119,"d007","Sadun","Claffy","Senior Staff"
453126,"d005","Jeanna","Lowrie","Engineer"
453128,"d004","Bogdan","Pargaonkar","Engineer"
453129,"d007","DAIDA","Rajcani","Senior Staff"
453133,"d001","Mani","Terekhov","Staff"
453137,"d006","Krisda","Caine","Engineer"
453140,"d005","Babette","Vigier","Engineer"
453150,"d004","Shahid","Deville","Engineer"
453151,"d007","Yuping","Rosiles","Senior Staff"
453153,"d008","Luise","Piancastelli","Staff"
453155,"d007","Rosella","Matzov","Senior Staff"
453161,"d005","Shuho","Mondadori","Engineer"
453174,"d001","Hongzue","Rusmann","Senior Staff"
453177,"d004","Lokesh","Ranai","Senior Engineer"
453181,"d008","Vasilii","Schaar","Senior Staff"
453183,"d007","Maha","Ventosa","Senior Staff"
453185,"d005","Yongmao","Zuberek","Assistant Engineer"
453186,"d003","Gad","Nittel","Senior Staff"
453190,"d006","Kiam","Danley","Senior Engineer"
453201,"d004","Denis","Garnier","Engineer"
453204,"d005","Junichi","Schaaf","Technique Leader"
453206,"d005","Marsja","Schaft","Engineer"
453207,"d005","Arch","Schneeberger","Assistant Engineer"
453208,"d005","Shooichi","Maraist","Engineer"
453211,"d006","Tayeb","Merro","Senior Engineer"
453214,"d005","Xiaoheng","Hennebert","Assistant Engineer"
453215,"d004","Rajmohan","Hasenauer","Technique Leader"
453217,"d004","Duro","Oppitz","Engineer"
453220,"d001","Munehiko","Waleschkowski","Senior Staff"
453223,"d004","Tomofumi","Versino","Technique Leader"
453235,"d007","Unal","Harbusch","Staff"
453240,"d007","Stepehn","Bolsens","Senior Staff"
453241,"d004","Utpal","Openshaw","Assistant Engineer"
453244,"d007","Pranay","Pusterhofer","Senior Staff"
453245,"d005","Shir","Reinhart","Technique Leader"
453254,"d007","Otmar","Luders","Senior Staff"
453259,"d009","Premsyl","Underwood","Senior Staff"
453262,"d005","Manohar","Eiron","Technique Leader"
453265,"d005","Kauko","Auria","Engineer"
453268,"d005","Debaprosad","Michaeli","Engineer"
453273,"d004","Sandeepan","Lanteri","Senior Staff"
453274,"d008","Kien","Kitsuregawa","Staff"
453277,"d005","Rosalie","Gischer","Engineer"
453278,"d003","Fumiyo","Camurati","Senior Staff"
453282,"d005","Elgin","Kawashima","Technique Leader"
453283,"d005","Heng","Thambidurai","Engineer"
453285,"d004","Marit","Ferriere","Engineer"
453294,"d007","Stafford","Murthy","Senior Staff"
453296,"d003","Guttorm","Garrabrants","Senior Staff"
453301,"d002","Sigeru","Gimbel","Staff"
453308,"d009","Claude","Zeleznik","Senior Staff"
453314,"d005","Jinpo","Brickell","Senior Engineer"
453316,"d005","Gennady","Conde","Engineer"
453318,"d002","Tua","Camarinopoulos","Senior Staff"
453334,"d002","Geoffrey","Desikan","Staff"
453342,"d007","Sashi","Matzel","Senior Staff"
453355,"d001","Valeri","Unno","Senior Staff"
453358,"d005","Gonzalo","Bolsens","Engineer"
453360,"d005","Jianhao","Perfilyeva","Assistant Engineer"
453373,"d009","Zhaofang","Fujisaki","Senior Staff"
453379,"d006","Aron","Beausoleil","Engineer"
453381,"d009","Francoise","Erie","Engineer"
453384,"d006","Sanjoy","Brender","Engineer"
453385,"d005","Claude","Hellwagner","Engineer"
453403,"d009","Tua","Flowers","Senior Staff"
453405,"d005","Takushi","Merli","Senior Engineer"
453406,"d005","Nalini","Itzfeldt","Senior Engineer"
453415,"d007","Ziyad","Perri","Senior Staff"
453426,"d005","Mokhtar","Waymire","Senior Engineer"
453433,"d004","Xiaoheng","Gomatam","Engineer"
453438,"d005","Manibrata","Ramsak","Engineer"
453439,"d009","Marke","Snedden","Senior Staff"
453443,"d009","Parke","Lowrie","Staff"
453448,"d003","Nahum","Coorg","Senior Staff"
453452,"d007","Shir","Codenie","Staff"
453463,"d007","Nirmal","Picel","Staff"
453464,"d007","Ferdinand","Tokunaga","Staff"
453466,"d004","Tonny","Stellhorn","Engineer"
453469,"d007","Herbert","Scallan","Senior Staff"
453473,"d002","Jixiang","Gaughan","Senior Staff"
453477,"d001","Pantung","Perl","Senior Staff"
453479,"d007","Zhensheng","Sudbeck","Senior Staff"
453484,"d004","Mohit","Magliocco","Senior Engineer"
453486,"d003","Kitty","Fendler","Senior Staff"
453488,"d004","Aral","Hiyoshi","Technique Leader"
453491,"d006","Theirry","Aloisi","Technique Leader"
